id,pt_in,pt_out,tt_in,tt_out,vf_fr,vf_td,vf_su,pt_in_s,pt_out_s,tt_in_s,tt_out_s,vf_fr_s,vf_td_s,vf_su_s
4504,3.63,2.27,13.67,13.51,0.0,0.0,2321822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4505,3.63,1.83,13.04,12.86,0.0,0.0,2321822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4506,3.63,1.43,12.29,12.15,0.0,0.0,2321822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4507,3.62,3.16,12.78,12.44,0.0,276.77,2322099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4508,3.58,2.86,13.53,13.42,0.0,276.77,2322099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4509,3.47,2.03,15.14,15.21,0.0,276.77,2322099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4510,3.39,2.5,19.35,19.47,0.0,833.93,2322656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4511,3.55,3.32,23.7,23.85,0.0,1466.68,2323288.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4512,3.98,2.57,26.88,28.1,0.0,1871.44,2323693.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4513,4.26,2.6,28.58,29.9,0.0,2297.34,2324119.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4514,4.26,2.6,28.58,29.9,0.0,2297.34,2324119.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4515,4.26,2.6,28.58,29.9,0.0,2297.34,2324119.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4516,4.26,2.6,28.58,29.9,0.0,2297.34,2324119.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4517,16576.0,4608.0,1.0,5120.0,11.86,2325396.75,51920.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4518,16576.0,4608.0,1.0,5120.0,11.86,2325396.75,51920.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4519,3.86,2.76,25.56,24.89,2570.96,4478.66,2326300.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4520,3.75,2.28,25.5,25.59,2848.93,4707.88,2326529.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4521,3.69,3.67,23.33,23.66,352.47,5174.41,2326996.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4522,3.74,2.36,21.57,21.72,0.0,5233.67,2327055.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4523,3.72,3.35,19.97,19.89,0.0,5547.85,2327369.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4524,3.84,2.14,18.99,18.74,0.0,5547.85,2327369.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4525,4.17,3.42,18.02,17.79,0.0,5825.13,2327647.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4526,4.19,2.87,17.58,17.42,0.0,0.0,2327647.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4527,4.18,3.73,17.46,17.22,0.0,190.5,2327837.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4528,4.18,3.25,17.54,17.42,0.0,190.5,2327837.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4529,4.18,2.88,18.32,18.24,0.0,190.5,2327837.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4530,4.18,2.59,19.13,19.19,0.0,190.5,2327837.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4531,4.18,2.35,19.47,19.55,0.0,190.5,2327837.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4532,4.08,3.96,19.54,19.55,0.0,437.64,2328084.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4533,4.03,2.44,19.97,19.9,0.0,437.64,2328084.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4534,4.02,2.31,19.41,19.31,0.0,1011.77,2328659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4535,3.95,2.31,19.42,19.3,0.0,1552.32,2329199.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4536,4.01,3.05,20.51,20.26,2598.44,2103.05,2329748.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4537,4.03,3.64,20.33,20.06,0.0,2665.8,2330313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4538,4.04,3.06,21.23,20.98,0.0,3068.67,2330715.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4539,4.02,3.26,21.06,20.75,0.0,3456.04,2331103.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4540,4.13,2.76,21.24,21.08,0.0,3737.47,2331384.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4541,4.3,3.49,21.65,21.03,2514.01,4200.62,2331847.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4542,4.36,3.39,21.15,20.85,0.0,4583.38,2332230.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4543,4.36,2.74,21.02,20.93,0.0,4864.15,2332511.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4544,4.25,3.12,21.08,20.98,0.0,5276.26,2332923.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4545,4.15,3.24,20.51,20.19,0.0,5642.64,2333289.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4546,4.12,3.38,20.32,20.13,0.0,5958.69,2333605.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4547,4.06,1.64,20.39,20.41,0.0,5958.69,2333605.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4548,4.19,2.84,20.25,20.06,0.0,6337.22,2333984.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4549,4.1,1.55,20.24,20.19,0.0,6337.22,2333984.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4550,4.09,3.25,19.95,19.87,0.0,0.0,2334331.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4551,4.09,2.2,19.91,19.88,0.0,0.0,2334331.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4552,4.08,3.71,19.35,19.14,0.0,324.93,2334656.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4553,4.02,3.28,19.5,19.52,0.0,324.93,2334656.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4554,4.01,2.95,19.61,19.64,0.0,324.93,2334656.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4555,4.01,2.61,19.98,20.0,0.0,324.93,2334656.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4556,4.0,3.92,20.33,20.2,0.0,544.97,2334876.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4557,4.0,2.83,21.67,21.85,0.0,544.97,2334876.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4558,3.99,1.97,22.91,23.13,0.0,828.63,2335160.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4559,3.95,3.91,23.56,23.91,504.8,1518.77,2335850.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4560,4.29,3.18,24.6,24.76,0.0,1838.03,2336170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4561,4.35,2.76,26.15,26.55,0.0,2180.56,2336512.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4562,4.35,3.03,26.21,25.7,0.0,2590.3,2336922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4563,4.26,3.09,27.49,27.68,0.0,2920.59,2337252.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4564,4.17,3.52,28.31,27.33,2236.92,3231.6,2337563.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4565,4.1,3.54,28.33,28.28,0.0,3730.06,2338062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4566,4.03,2.91,30.03,30.16,0.0,4068.36,2338400.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4567,3.93,2.7,28.32,28.71,0.0,4402.54,2338734.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4568,3.78,3.77,27.3,27.44,237.42,4782.12,2339114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4569,3.73,1.78,26.29,26.58,0.0,4782.73,2339114.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4570,3.72,2.02,24.53,24.59,0.0,5085.75,2339417.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4571,3.71,2.91,23.49,23.52,0.0,5479.65,2339811.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4572,3.71,2.9,23.22,23.25,0.0,5725.87,2340057.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4573,3.62,2.09,23.14,23.25,0.0,5725.87,2340057.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4574,3.58,3.0,22.86,23.03,0.0,0.0,2340287.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4575,3.8,2.07,22.88,23.04,0.0,0.0,2340287.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4576,3.79,3.38,22.53,22.54,0.0,293.87,2340581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4577,3.79,2.41,22.53,22.67,0.0,293.87,2340581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4578,3.79,2.48,21.89,21.63,2797.11,394.35,2340681.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4579,3.77,2.37,21.33,21.44,0.0,1361.39,2353135.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4580,3.87,2.47,21.57,21.27,0.0,1692.13,2353466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4581,3.99,2.08,24.77,25.1,0.0,1965.25,2353739.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4582,4.14,2.07,23.35,23.36,0.0,2267.84,2354041.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4583,4.2,2.42,22.79,22.8,0.0,2542.67,2354316.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4655,4.33,2.46,37.36,38.55,0.0,4262.54,2392127.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4656,4.23,2.44,34.89,35.45,0.0,4528.06,2392393.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4657,4.09,2.46,31.22,30.28,253.88,4804.68,2392669.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4658,4.21,3.48,26.75,26.37,266.77,5230.58,2393095.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4659,4.37,3.5,25.2,24.9,0.0,5455.01,2393320.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4668,3.92,2.12,20.33,20.36,0.0,257.16,2394082.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4669,3.76,3.19,22.1,23.02,0.0,554.08,2394379.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4670,3.63,2.39,27.36,28.46,0.0,864.66,2394689.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4671,3.82,2.99,31.04,32.63,0.0,1350.99,2395176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4672,3.97,3.23,32.93,34.96,0.0,1750.94,2395576.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4673,4.12,3.6,34.55,35.94,0.0,2117.03,2395942.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4674,4.25,1.73,35.73,38.12,0.0,2210.31,2396035.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4675,4.29,1.85,33.74,35.15,0.0,2513.13,2396338.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4676,4.35,1.96,35.07,36.83,0.0,2792.93,2396618.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4677,4.3,2.04,32.32,33.46,3324.17,3163.81,2396989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4678,4.26,3.63,30.15,29.51,2265.91,3719.42,2397544.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4679,4.29,1.81,29.01,29.57,0.0,3812.61,2397637.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4680,4.31,2.86,28.17,28.75,0.0,4250.31,2398075.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4681,4.24,2.65,26.29,26.56,0.0,4413.01,2398238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4683,4.26,2.46,23.71,23.71,0.0,4760.76,2398586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4684,4.34,3.2,22.77,22.53,0.0,4998.54,2398823.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4685,4.25,2.5,22.1,22.04,0.0,4998.54,2398823.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4686,4.19,3.5,21.54,21.42,0.0,0.0,2399048.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4687,4.19,2.85,20.99,20.86,0.0,0.0,2399048.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4688,4.19,2.28,20.07,19.94,0.0,0.0,2399048.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4689,4.17,1.82,19.73,19.67,0.0,0.0,2399048.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4690,4.16,3.56,19.47,19.2,0.0,280.91,2399329.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4691,4.16,3.29,19.32,19.21,0.0,280.91,2399329.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4692,4.07,3.05,19.52,19.56,0.0,280.91,2399329.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4693,3.84,3.82,21.71,22.47,370.25,599.57,2399648.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4694,3.76,3.73,26.93,28.01,354.33,959.81,2400008.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4695,3.6,1.71,34.97,36.56,0.0,1636.38,2400685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4696,3.55,3.41,37.02,38.54,427.76,2275.21,2401324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4697,3.5,3.41,38.22,39.27,314.95,2667.85,2401716.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4698,3.47,3.41,39.83,40.84,206.16,2970.98,2402019.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4699,3.71,3.59,42.07,41.94,440.54,3277.58,2402326.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,4.0,3.87,41.42,41.39,476.77,3713.19,2402762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4701,4.3,2.91,42.37,41.15,1286.04,3983.7,2403031.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4702,4.25,3.36,39.74,38.0,1155.97,4401.86,2403450.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4703,4.27,1.89,36.57,37.13,0.0,4530.67,2403579.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4704,4.25,2.62,32.52,32.58,0.0,4833.26,2403882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4706,4.34,3.32,25.33,25.3,0.0,5225.15,2404274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4707,4.29,2.49,24.36,24.25,0.0,5225.15,2404274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4708,4.26,3.62,23.88,23.64,0.0,5480.48,2404529.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4709,4.23,2.82,24.09,24.03,0.0,0.0,2404529.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4710,4.19,3.89,23.54,23.49,0.0,169.02,2404698.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711,4.18,3.73,23.32,23.27,0.0,169.02,2404698.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4712,4.16,3.58,22.89,22.91,0.0,169.02,2404698.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4713,4.14,3.42,22.55,22.56,0.0,169.02,2404698.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4714,4.11,3.25,22.46,22.48,0.0,169.02,2404698.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4715,4.11,3.08,22.74,22.85,0.0,169.02,2404698.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4716,3.97,3.51,24.73,25.64,126.43,326.4,2404855.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4717,4.36,1.36,37.86,39.53,0.0,1166.64,2405695.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4718,4.24,2.51,39.1,41.16,0.0,1614.42,2406143.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4719,4.29,2.99,39.67,41.81,0.0,1963.55,2406492.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4720,4.26,3.13,41.33,43.03,0.0,2234.95,2406764.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4721,4.21,3.34,43.27,44.1,0.0,2486.64,2407015.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4722,4.19,1.55,44.81,46.14,0.0,2486.64,2407015.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4723,4.24,2.13,43.24,44.6,0.0,2789.58,2407318.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4724,4.26,3.3,40.0,40.56,0.0,3161.03,2407690.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4725,4.23,1.74,40.7,41.03,3978.24,3207.15,2407736.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4726,4.2,1.85,36.96,37.02,0.0,3496.47,2408025.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4727,4.26,2.28,31.69,31.43,0.0,3844.2,2408373.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4728,4.24,2.35,29.6,29.34,0.0,4158.14,2408687.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4729,4.22,3.31,28.41,28.07,0.0,4529.21,2409058.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4730,4.18,1.75,27.7,27.64,0.0,4529.21,2409058.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4731,4.18,3.11,27.01,26.9,0.0,0.0,2409390.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
