id,pt_in,pt_out,tt_in,tt_out,vf_fr,vf_td,vf_su,pt_in_s,pt_out_s,tt_in_s,tt_out_s,vf_fr_s,vf_td_s,vf_su_s,daily_paper_code,data_time
2674,2.8,2.6,18.94,26.32,1092.45,9319.23,4548362,2.8,2.6,18.94,26.32,0,0,7154169,lqgz,16/6/2023 17:00:27
2675,2.93,2.64,18.57,24,1092.45,9319.23,4548362,2.93,2.64,18.57,24,0,0,7154169,lqgz,16/6/2023 18:00:02
2676,3.15,2.63,19.47,27.59,1092.45,9319.23,4548362,3.15,2.63,19.47,27.59,0,0,7154169,lqgz,16/6/2023 19:00:00
2677,3.3,2.56,21.37,31.07,1092.45,9319.23,4548362,3.3,2.56,21.37,31.07,0,0,7154169,lqgz,16/6/2023 20:00:01
2678,3.3,2.51,21.42,30.61,1092.45,9319.23,4548362,3.3,2.51,21.42,30.61,0,0,7154169,lqgz,16/6/2023 21:00:00
2679,3.27,2.45,20.92,29.95,1092.45,9319.23,4548362,3.27,2.45,20.92,29.95,0,0,7154169,lqgz,16/6/2023 22:00:08
2680,3.16,2.42,20.59,30.15,1092.45,9319.23,4548362,3.16,2.42,20.59,30.15,0,0,7154169,lqgz,16/6/2023 23:00:00
2681,3.07,2.4,20.85,29.61,1092.45,9319.23,4548362,3.07,2.4,20.85,29.61,0,0,7154169,lqgz,17/6/2023 00:00:01
2682,3.02,2.4,20.9,29.54,1092.45,9319.23,4548362,3.02,2.4,20.9,29.54,0,0,7154169,lqgz,17/6/2023 01:00:00
2683,2.97,2.39,20.95,29.68,1092.45,9319.23,4548362,2.97,2.39,20.95,29.68,0,0,7154169,lqgz,17/6/2023 02:00:00
2684,2.92,2.39,21.05,29.18,1092.45,9319.23,4548362,2.92,2.39,21.05,29.18,0,0,7154169,lqgz,17/6/2023 03:00:00
2685,2.89,2.39,20.97,28.95,1092.45,9319.23,4548362,2.89,2.39,20.97,28.95,0,0,7154169,lqgz,17/6/2023 04:00:10
2686,3.26,2.38,21.27,28.76,1092.45,9319.23,4548362,3.26,2.38,21.27,28.76,0,0,7154169,lqgz,17/6/2023 05:00:05
2687,3.21,2.35,21.03,29.01,1092.45,9319.23,4548362,3.21,2.35,21.03,29.01,0,0,7154169,lqgz,17/6/2023 06:00:11
2688,3.22,2.32,21.15,28.68,1092.45,9319.23,4548362,3.22,2.32,21.15,28.68,0,0,7154169,lqgz,17/6/2023 07:00:16
2689,3.26,2.28,19.53,28.76,1092.45,9319.23,4548362,3.26,2.28,19.53,28.76,0,0,7154169,lqgz,17/6/2023 08:00:07
2690,2.96,2.34,18.46,21.32,1092.45,9319.23,4548362,2.96,2.34,18.46,21.32,0,0,7154169,lqgz,17/6/2023 09:00:04
2691,3.08,2.42,18.22,20.31,1092.45,9319.23,4548362,3.08,2.42,18.22,20.31,0,0,7154169,lqgz,17/6/2023 10:00:10
2692,3.06,2.51,18.09,20.61,1092.45,9319.23,4548362,3.06,2.51,18.09,20.61,0,0,7154169,lqgz,17/6/2023 11:00:00
2693,3.03,2.56,18.22,11.2,1092.45,9319.23,4548362,3.03,2.56,18.22,11.2,0,0,7154169,lqgz,17/6/2023 12:00:19
2694,3.09,2.59,18.41,11.91,1092.45,9319.23,4548362,3.09,2.59,18.41,11.91,0,0,7154169,lqgz,17/6/2023 13:00:06
2695,3.15,2.67,18.45,12.26,1092.45,9319.23,4548362,3.15,2.67,18.45,12.26,0,0,7154169,lqgz,17/6/2023 14:00:00
2696,3.23,2.76,18.93,13.76,1092.45,9319.23,4548362,3.23,2.76,18.93,13.76,0,0,7154169,lqgz,17/6/2023 15:00:00
2697,3.25,2.97,18.46,12.65,1092.45,9319.23,4548362,3.25,2.97,18.46,12.65,0,0,7154169,lqgz,17/6/2023 16:00:00
2698,3.42,-1.58,20.78,-97.5,1092.45,9319.23,4548362,3.42,-1.58,20.78,-97.5,0,0,7154169,lqgz,17/6/2023 17:00:00
2699,3.4,-1.58,19.23,-97.5,1092.45,9319.23,4548362,3.4,-1.58,19.23,-97.5,0,0,7154169,lqgz,17/6/2023 18:00:00
2700,3.39,-1.57,18.85,-97.5,1092.45,9319.23,4548362,3.39,-1.57,18.85,-97.5,0,0,7154169,lqgz,17/6/2023 19:00:00
2701,3.39,-1.57,18.91,-97.5,1092.45,9319.23,4548362,3.39,-1.57,18.91,-97.5,0,0,7154169,lqgz,17/6/2023 20:00:17
2702,3.42,-1.57,20,-97.5,1092.45,9319.23,4548362,3.42,-1.57,20,-97.5,0,0,7154169,lqgz,17/6/2023 21:00:10
2703,3.34,-1.57,20.02,-97.5,1092.45,9319.23,4548362,3.34,-1.57,20.02,-97.5,0,0,7154169,lqgz,17/6/2023 22:00:00
2704,3.21,-1.57,19.66,-97.5,1092.45,9319.23,4548362,3.21,-1.57,19.66,-97.5,0,0,7154169,lqgz,17/6/2023 23:00:20
2705,3.15,-1.57,20.35,-97.5,1092.45,9319.23,4548362,3.15,-1.57,20.35,-97.5,0,0,7154169,lqgz,18/6/2023 00:00:11
2706,3.09,-1.57,20.52,-97.5,1092.45,9319.23,4548362,3.09,-1.57,20.52,-97.5,0,0,7154169,lqgz,18/6/2023 01:00:03
2707,3.04,-1.57,20.45,-97.5,1092.45,9319.23,4548362,3.04,-1.57,20.45,-97.5,0,0,7154169,lqgz,18/6/2023 02:00:23
